game_id,target,value,reason
ESPORTSTMNT03/1143691,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1143691,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143691,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1143691,elder_dragon_side,RED,team_totals
ESPORTSTMNT03/1143691,first_baron_side,BLUE,team_totals
ESPORTSTMNT03/1143691,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1143691,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT03/1133727,winner_side,RED,team_totals
ESPORTSTMNT03/1133727,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1133727,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1133727,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1133727,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1133727,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1133727,first_baron_side,RED,team_totals
ESPORTSTMNT03/1133727,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT03/1133727,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT03/1133892,winner_side,BLUE,team_totals
ESPORTSTMNT03/1133892,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT03/1133892,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT03/1133892,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT03/1133892,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1133892,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT03/1133892,first_baron_side,BLUE,team_totals
ESPORTSTMNT03/1133892,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT03/1133892,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT03/1133901,winner_side,RED,team_totals
ESPORTSTMNT03/1133901,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1133901,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1133901,first_four_dragon_side,RED,team_totals
ESPORTSTMNT03/1133901,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1133901,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1133901,first_baron_side,RED,team_totals
ESPORTSTMNT03/1133901,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT03/1133901,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT03/1133905,winner_side,RED,team_totals
ESPORTSTMNT03/1133905,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT03/1133905,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1133905,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1133905,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1133905,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1133905,first_baron_side,RED,team_totals
ESPORTSTMNT03/1133905,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT03/1133905,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1133919,winner_side,BLUE,team_totals
ESPORTSTMNT03/1133919,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT03/1133919,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT03/1133919,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT03/1133919,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1133919,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1133919,first_baron_side,BLUE,team_totals
ESPORTSTMNT03/1133919,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT03/1133919,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT03/1133921,winner_side,RED,team_totals
ESPORTSTMNT03/1133921,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1133921,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1133921,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1133921,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1133921,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1133921,first_baron_side,BLUE,team_totals
ESPORTSTMNT03/1133921,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1133921,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT03/1143971,winner_side,BLUE,team_totals
ESPORTSTMNT03/1143971,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT03/1143971,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT03/1143971,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT03/1143971,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1143971,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143971,first_baron_side,NONE,team_totals
ESPORTSTMNT03/1143971,blue_dragon_count,5,dragons_minus_elders
ESPORTSTMNT03/1143971,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT03/1143973,winner_side,RED,team_totals
ESPORTSTMNT03/1143973,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT03/1143973,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT03/1143973,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143973,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1143973,elder_dragon_side,RED,team_totals
ESPORTSTMNT03/1143973,first_baron_side,NONE,team_totals
ESPORTSTMNT03/1143973,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1143973,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1143975,winner_side,RED,team_totals
ESPORTSTMNT03/1143975,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1143975,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1143975,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143975,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1143975,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143975,first_baron_side,RED,team_totals
ESPORTSTMNT03/1143975,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT03/1143975,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1143977,winner_side,RED,team_totals
ESPORTSTMNT03/1143977,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1143977,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1143977,first_four_dragon_side,RED,team_totals
ESPORTSTMNT03/1143977,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1143977,elder_dragon_side,RED,team_totals
ESPORTSTMNT03/1143977,first_baron_side,NONE,team_totals
ESPORTSTMNT03/1143977,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT03/1143977,red_dragon_count,5,dragons_minus_elders
ESPORTSTMNT03/1143979,winner_side,BLUE,team_totals
ESPORTSTMNT03/1143979,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT03/1143979,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT03/1143979,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143979,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1143979,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143979,first_baron_side,NONE,team_totals
ESPORTSTMNT03/1143979,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1143979,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1143988,winner_side,RED,team_totals
ESPORTSTMNT03/1143988,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1143988,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1143988,first_four_dragon_side,RED,team_totals
ESPORTSTMNT03/1143988,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1143988,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143988,first_baron_side,BLUE,team_totals
ESPORTSTMNT03/1143988,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT03/1143988,red_dragon_count,5,dragons_minus_elders
ESPORTSTMNT03/1143990,winner_side,BLUE,team_totals
ESPORTSTMNT03/1143990,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1143990,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT03/1143990,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143990,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1143990,elder_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143990,first_baron_side,NONE,team_totals
ESPORTSTMNT03/1143990,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1143990,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1143995,winner_side,BLUE,team_totals
ESPORTSTMNT03/1143995,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1143995,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1143995,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1143995,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1143995,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT03/1143995,first_baron_side,RED,team_totals
ESPORTSTMNT03/1143995,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1143995,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT03/1144028,winner_side,BLUE,team_totals
ESPORTSTMNT03/1144028,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1144028,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT03/1144028,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1144028,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1144028,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT03/1144028,first_baron_side,BLUE,team_totals
ESPORTSTMNT03/1144028,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT03/1144028,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT03/1144054,winner_side,BLUE,team_totals
ESPORTSTMNT03/1144054,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT03/1144054,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT03/1144054,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT03/1144054,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1144054,elder_dragon_side,RED,team_totals
ESPORTSTMNT03/1144054,first_baron_side,RED,team_totals
ESPORTSTMNT03/1144054,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT03/1144054,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT03/1144057,winner_side,BLUE,team_totals
ESPORTSTMNT03/1144057,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT03/1144057,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT03/1144057,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT03/1144057,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT03/1144057,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT03/1144057,first_baron_side,RED,team_totals
ESPORTSTMNT03/1144057,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT03/1144057,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1302595,winner_side,RED,team_totals
ESPORTSTMNT01/1302595,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1302595,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT01/1302595,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT01/1302595,dragon_soul_side,NONE,team_totals
ESPORTSTMNT01/1302595,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1302595,first_baron_side,RED,team_totals
ESPORTSTMNT01/1302595,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT01/1302595,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT01/1302628,winner_side,RED,team_totals
ESPORTSTMNT01/1302628,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1302628,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1302628,first_four_dragon_side,RED,team_totals
ESPORTSTMNT01/1302628,dragon_soul_side,RED,team_totals
ESPORTSTMNT01/1302628,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1302628,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1302628,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1302628,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1302635,winner_side,BLUE,team_totals
ESPORTSTMNT01/1302635,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1302635,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1302635,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1302635,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1302635,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1302635,first_baron_side,RED,team_totals
ESPORTSTMNT01/1302635,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1302635,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1302651,winner_side,BLUE,team_totals
ESPORTSTMNT01/1302651,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1302651,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1302651,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1302651,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1302651,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1302651,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1302651,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1302651,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT01/1292960,winner_side,BLUE,team_totals
ESPORTSTMNT01/1292960,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1292960,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1292960,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1292960,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1292960,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1292960,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1292960,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1292960,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT01/1292974,winner_side,RED,team_totals
ESPORTSTMNT01/1292974,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1292974,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1292974,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT01/1292974,dragon_soul_side,NONE,team_totals
ESPORTSTMNT01/1292974,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1292974,first_baron_side,RED,team_totals
ESPORTSTMNT01/1292974,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1292974,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT01/1293312,winner_side,BLUE,team_totals
ESPORTSTMNT01/1293312,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1293312,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1293312,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293312,dragon_soul_side,NONE,team_totals
ESPORTSTMNT01/1293312,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293312,first_baron_side,NONE,team_totals
ESPORTSTMNT01/1293312,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT01/1293312,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT01/1293319,winner_side,RED,team_totals
ESPORTSTMNT01/1293319,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1293319,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1293319,first_four_dragon_side,RED,team_totals
ESPORTSTMNT01/1293319,dragon_soul_side,RED,team_totals
ESPORTSTMNT01/1293319,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293319,first_baron_side,RED,team_totals
ESPORTSTMNT01/1293319,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT01/1293319,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1293370,winner_side,RED,team_totals
ESPORTSTMNT01/1293370,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1293370,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1293370,first_four_dragon_side,RED,team_totals
ESPORTSTMNT01/1293370,dragon_soul_side,RED,team_totals
ESPORTSTMNT01/1293370,elder_dragon_side,RED,team_totals
ESPORTSTMNT01/1293370,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1293370,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1293370,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1293393,winner_side,BLUE,team_totals
ESPORTSTMNT01/1293393,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1293393,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1293393,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1293393,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1293393,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293393,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1293393,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1293393,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1293885,winner_side,BLUE,team_totals
ESPORTSTMNT01/1293885,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1293885,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1293885,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1293885,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1293885,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293885,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1293885,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1293885,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1293899,winner_side,BLUE,team_totals
ESPORTSTMNT01/1293899,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1293899,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT01/1293899,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293899,dragon_soul_side,NONE,team_totals
ESPORTSTMNT01/1293899,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293899,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1293899,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1293899,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1293909,winner_side,BLUE,team_totals
ESPORTSTMNT01/1293909,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1293909,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1293909,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1293909,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1293909,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293909,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1293909,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1293909,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1293929,winner_side,RED,team_totals
ESPORTSTMNT01/1293929,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1293929,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1293929,first_four_dragon_side,RED,team_totals
ESPORTSTMNT01/1293929,dragon_soul_side,RED,team_totals
ESPORTSTMNT01/1293929,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293929,first_baron_side,RED,team_totals
ESPORTSTMNT01/1293929,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1293929,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1293950,winner_side,RED,team_totals
ESPORTSTMNT01/1293950,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1293950,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1293950,first_four_dragon_side,RED,team_totals
ESPORTSTMNT01/1293950,dragon_soul_side,RED,team_totals
ESPORTSTMNT01/1293950,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293950,first_baron_side,RED,team_totals
ESPORTSTMNT01/1293950,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1293950,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1293964,winner_side,BLUE,team_totals
ESPORTSTMNT01/1293964,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1293964,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1293964,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1293964,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1293964,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1293964,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1293964,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1293964,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1304035,winner_side,RED,team_totals
ESPORTSTMNT01/1304035,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1304035,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1304035,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1304035,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1304035,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1304035,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1304035,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1304035,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1304079,winner_side,BLUE,team_totals
ESPORTSTMNT01/1304079,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1304079,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1304079,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT01/1304079,dragon_soul_side,NONE,team_totals
ESPORTSTMNT01/1304079,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1304079,first_baron_side,NONE,team_totals
ESPORTSTMNT01/1304079,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT01/1304079,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1304122,winner_side,BLUE,team_totals
ESPORTSTMNT01/1304122,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1304122,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1304122,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1304122,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1304122,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1304122,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1304122,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1304122,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT01/1294417,winner_side,RED,team_totals
ESPORTSTMNT01/1294417,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1294417,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1294417,first_four_dragon_side,RED,team_totals
ESPORTSTMNT01/1294417,dragon_soul_side,RED,team_totals
ESPORTSTMNT01/1294417,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1294417,first_baron_side,RED,team_totals
ESPORTSTMNT01/1294417,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1294417,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1294710,winner_side,BLUE,team_totals
ESPORTSTMNT01/1294710,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1294710,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1294710,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT01/1294710,dragon_soul_side,NONE,team_totals
ESPORTSTMNT01/1294710,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1294710,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1294710,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1294710,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT01/1294725,winner_side,BLUE,team_totals
ESPORTSTMNT01/1294725,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1294725,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1294725,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT01/1294725,dragon_soul_side,NONE,team_totals
ESPORTSTMNT01/1294725,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1294725,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1294725,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1294725,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT01/1294738,winner_side,RED,team_totals
ESPORTSTMNT01/1294738,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1294738,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1294738,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1294738,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1294738,elder_dragon_side,RED,team_totals
ESPORTSTMNT01/1294738,first_baron_side,RED,team_totals
ESPORTSTMNT01/1294738,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1294738,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1294750,winner_side,RED,team_totals
ESPORTSTMNT01/1294750,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1294750,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1294750,first_four_dragon_side,RED,team_totals
ESPORTSTMNT01/1294750,dragon_soul_side,RED,team_totals
ESPORTSTMNT01/1294750,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1294750,first_baron_side,RED,team_totals
ESPORTSTMNT01/1294750,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1294750,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1294784,winner_side,RED,team_totals
ESPORTSTMNT01/1294784,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1294784,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT01/1294784,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT01/1294784,dragon_soul_side,NONE,team_totals
ESPORTSTMNT01/1294784,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1294784,first_baron_side,RED,team_totals
ESPORTSTMNT01/1294784,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT01/1294784,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT01/1294813,winner_side,BLUE,team_totals
ESPORTSTMNT01/1294813,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT01/1294813,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT01/1294813,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT01/1294813,dragon_soul_side,BLUE,team_totals
ESPORTSTMNT01/1294813,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1294813,first_baron_side,BLUE,team_totals
ESPORTSTMNT01/1294813,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT01/1294813,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT01/1305569,winner_side,RED,team_totals
ESPORTSTMNT01/1305569,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT01/1305569,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT01/1305569,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT01/1305569,dragon_soul_side,NONE,team_totals
ESPORTSTMNT01/1305569,elder_dragon_side,NONE,team_totals
ESPORTSTMNT01/1305569,first_baron_side,RED,team_totals
